
---------- Begin Simulation Statistics ----------
simSeconds                                   2.736612                       # Number of seconds simulated (Second)
simTicks                                 2736611576175                       # Number of ticks simulated (Tick)
finalTick                                2736611576175                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  21142.71                       # Real time elapsed on the host (Second)
hostTickRate                                129435257                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    3775044                       # Number of bytes of host memory used (Byte)
simInsts                                   4599341454                       # Number of instructions simulated (Count)
simOps                                     7662130704                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   217538                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     362401                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          2500                       # Clock period in ticks (Tick)
system.cpu0.numCycles                      8743167976                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              1.900961                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              0.526050                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                     7680515199                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                    4818                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                    7674978127                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                 12345                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined            18389307                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined         25313792                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved               2841                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples         8732907752                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              0.878857                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.561323                       # Number of insts issued each cycle (Count)
system.cpu0.branchPred.corrected_0::Return          351      0.15%      0.15% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::CallDirect         9841      4.09%      4.23% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::CallIndirect          188      0.08%      4.31% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::DirectCond       227132     94.30%     98.61% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::DirectUncond         2908      1.21%     99.81% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::IndirectCond            0      0.00%     99.81% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::IndirectUncond          451      0.19%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::total       240871                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.committed_0::NoBranch            0      0.00%      0.00% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::Return    229916752     40.10%     40.10% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::CallDirect    229913922     40.10%     80.20% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::CallIndirect         2834      0.00%     80.20% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::DirectCond    110093643     19.20%     99.40% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::DirectUncond      1396547      0.24%     99.65% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::IndirectCond            0      0.00%     99.65% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::IndirectUncond      2028577      0.35%    100.00% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::total    573352275                       # Number of branches finally committed  (Count)
system.cpu0.branchPred.mispredicted_0::NoBranch            0      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::Return          273      0.12%      0.12% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::CallDirect         9026      3.88%      4.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::CallIndirect          173      0.07%      4.07% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::DirectCond       221152     95.02%     99.09% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::DirectUncond         1706      0.73%     99.83% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::IndirectCond            0      0.00%     99.83% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::IndirectUncond          403      0.17%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::total       232733                       # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.targetProvider_0::NoTarget     14727488      2.56%      2.56% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::BTB    328021499     56.99%     59.55% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::RAS    230756587     40.09%     99.65% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::Indirect      2037748      0.35%    100.00% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::total    575543322                       # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetWrong_0::NoBranch       107863     44.90%     44.90% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::Return       131972     54.94%     99.84% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallDirect          351      0.15%     99.98% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallIndirect           45      0.02%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::total       240231                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.condPredicted        110659345                       # Number of conditional branches predicted (Count)
system.cpu0.branchPred.condPredictedTaken     95961506                       # Number of conditional branches predicted as taken (Count)
system.cpu0.branchPred.condIncorrect           240871                       # Number of conditional branches incorrect (Count)
system.cpu0.branchPred.predTakenBTBMiss         20103                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu0.branchPred.NotTakenMispredicted       109834                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu0.branchPred.TakenMispredicted       131037                       # Number branches predicted taken but are actually not taken (Count)
system.cpu0.branchPred.BTBLookups           575543322                       # Number of BTB lookups (Count)
system.cpu0.branchPred.BTBUpdates              108844                       # Number of BTB updates (Count)
system.cpu0.branchPred.BTBHits              333360907                       # Number of BTB hits (Count)
system.cpu0.branchPred.BTBHitRatio           0.579211                       # BTB Hit Ratio (Ratio)
system.cpu0.branchPred.BTBMispredicted          21182                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu0.branchPred.indirectLookups        2041110                       # Number of indirect predictor lookups. (Count)
system.cpu0.branchPred.indirectHits           2037748                       # Number of indirect target hits. (Count)
system.cpu0.branchPred.indirectMisses            3362                       # Number of indirect misses. (Count)
system.cpu0.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu0.branchPred.btb.lookups::NoBranch            1      0.00%      0.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::Return    230756592     40.09%     40.09% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallDirect    230613094     40.07%     80.16% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallIndirect         3683      0.00%     80.16% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectCond    110659344     19.23%     99.39% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectUncond      1473181      0.26%     99.65% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectCond            0      0.00%     99.65% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectUncond      2037427      0.35%    100.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::total    575543322                       # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.misses::NoBranch            1      0.00%      0.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::Return    230754862     95.28%     95.28% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallDirect        10491      0.00%     95.29% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallIndirect         3549      0.00%     95.29% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectCond      9373350      3.87%     99.16% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectUncond         2735      0.00%     99.16% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectCond            0      0.00%     99.16% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectUncond      2037427      0.84%    100.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::total    242182415                       # Number of BTB misses (Count)
system.cpu0.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallDirect         9841      9.04%      9.04% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallIndirect            0      0.00%      9.04% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectCond        96095     88.29%     97.33% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectUncond         2908      2.67%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::total       108844                       # Number of BTB updates (Count)
system.cpu0.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::CallDirect         9841      9.04%      9.04% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::CallIndirect            0      0.00%      9.04% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::DirectCond        96095     88.29%     97.33% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::DirectUncond         2908      2.67%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::IndirectCond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::IndirectUncond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
