
---------- Begin Simulation Statistics ----------
simSeconds                                   7.597135                       # Number of seconds simulated (Second)
simTicks                                 7597135078528                       # Number of ticks simulated (Tick)
finalTick                                7597135078528                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  61854.14                       # Real time elapsed on the host (Second)
hostTickRate                                122823392                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8168000                       # Number of bytes of host memory used (Byte)
simInsts                                  13490908355                       # Number of instructions simulated (Count)
simOps                                    22379703042                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   218108                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     361814                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          2500                       # Clock period in ticks (Tick)
system.cpu0.numCycles                     24271997057                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              1.799137                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              0.555822                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                    22429150252                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   13055                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                   22414087690                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                 28558                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined            49460259                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined         66936527                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved               9068                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples        24251526084                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              0.924234                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.574947                       # Number of insts issued each cycle (Count)
system.cpu0.branchPred.corrected_0::Return          759      0.15%      0.15% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::CallDirect        12266      2.45%      2.60% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::CallIndirect          189      0.04%      2.63% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::DirectCond       484538     96.60%     99.24% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::DirectUncond         3375      0.67%     99.91% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::IndirectCond            0      0.00%     99.91% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::IndirectUncond          458      0.09%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::total       501585                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.committed_0::NoBranch            0      0.00%      0.00% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::Return    675888912     40.82%     40.82% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::CallDirect    675885457     40.82%     81.64% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::CallIndirect         3459      0.00%     81.64% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::DirectCond    298101672     18.00%     99.64% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::DirectUncond      3519359      0.21%     99.85% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::IndirectCond            0      0.00%     99.85% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::IndirectUncond      2469986      0.15%    100.00% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::total   1655868845                       # Number of branches finally committed  (Count)
system.cpu0.branchPred.mispredicted_0::NoBranch            0      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::Return          594      0.12%      0.12% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::CallDirect        10986      2.25%      2.37% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::CallIndirect          175      0.04%      2.41% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::DirectCond       474154     97.07%     99.47% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::DirectUncond         2153      0.44%     99.92% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::IndirectCond            0      0.00%     99.92% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::IndirectUncond          412      0.08%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::total       488474                       # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.targetProvider_0::NoTarget     21173865      1.27%      1.27% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::BTB    959601375     57.76%     59.04% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::RAS    678061504     40.81%     99.85% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::Indirect      2480915      0.15%    100.00% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::total   1661317659                       # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetWrong_0::NoBranch       134239     26.80%     26.80% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::Return       365885     73.04%     99.84% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallDirect          759      0.15%     99.99% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallIndirect           46      0.01%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::total       500929                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.condPredicted        299217709                       # Number of conditional branches predicted (Count)
system.cpu0.branchPred.condPredictedTaken    278081175                       # Number of conditional branches predicted as taken (Count)
system.cpu0.branchPred.condIncorrect           501585                       # Number of conditional branches incorrect (Count)
system.cpu0.branchPred.predTakenBTBMiss         24818                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu0.branchPred.NotTakenMispredicted       136879                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu0.branchPred.TakenMispredicted       364706                       # Number branches predicted taken but are actually not taken (Count)
system.cpu0.branchPred.BTBLookups          1661317659                       # Number of BTB lookups (Count)
system.cpu0.branchPred.BTBUpdates              135473                       # Number of BTB updates (Count)
system.cpu0.branchPred.BTBHits              967645564                       # Number of BTB hits (Count)
system.cpu0.branchPred.BTBHitRatio           0.582457                       # BTB Hit Ratio (Ratio)
system.cpu0.branchPred.BTBMispredicted          26116                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu0.branchPred.indirectLookups        2484546                       # Number of indirect predictor lookups. (Count)
system.cpu0.branchPred.indirectHits           2480915                       # Number of indirect target hits. (Count)
system.cpu0.branchPred.indirectMisses            3631                       # Number of indirect misses. (Count)
system.cpu0.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu0.branchPred.btb.lookups::NoBranch            1      0.00%      0.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::Return    678061509     40.81%     40.81% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallDirect    677875122     40.80%     81.62% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallIndirect         4633      0.00%     81.62% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectCond    299217708     18.01%     99.63% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectUncond      3678773      0.22%     99.85% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectCond            0      0.00%     99.85% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectUncond      2479913      0.15%    100.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::total   1661317659                       # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.misses::NoBranch            1      0.00%      0.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::Return    678050459     97.75%     97.75% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallDirect        13069      0.00%     97.75% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallIndirect         4498      0.00%     97.75% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectCond     13120884      1.89%     99.64% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectUncond         3271      0.00%     99.64% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectCond            0      0.00%     99.64% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectUncond      2479913      0.36%    100.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::total    693672095                       # Number of BTB misses (Count)
system.cpu0.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallDirect        12266      9.05%      9.05% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallIndirect            0      0.00%      9.05% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectCond       119832     88.45%     97.51% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectUncond         3375      2.49%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::total       135473                       # Number of BTB updates (Count)
system.cpu0.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::CallDirect        12266      9.05%      9.05% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::CallIndirect            0      0.00%      9.05% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::DirectCond       119832     88.45%     97.51% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::DirectUncond         3375      2.49%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::IndirectCond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::IndirectUncond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
