
---------- Begin Simulation Statistics ----------
simSeconds                                   7.599154                       # Number of seconds simulated (Second)
simTicks                                 7599153583602                       # Number of ticks simulated (Tick)
finalTick                                7599153583602                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  59927.50                       # Real time elapsed on the host (Second)
hostTickRate                                126805793                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8166976                       # Number of bytes of host memory used (Byte)
simInsts                                  13490921437                       # Number of instructions simulated (Count)
simOps                                    22379728088                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   225121                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     373447                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          2500                       # Clock period in ticks (Tick)
system.cpu0.numCycles                     24278445955                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              1.799614                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              0.555675                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                    22429252364                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   13376                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                   22414299300                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                 29141                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined            49537646                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined         66376433                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved               9389                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples        24262511361                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              0.923824                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.575005                       # Number of insts issued each cycle (Count)
system.cpu0.branchPred.corrected_0::Return          702      0.14%      0.14% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::CallDirect        12268      2.44%      2.58% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::CallIndirect          189      0.04%      2.62% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::DirectCond       485361     96.62%     99.24% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::DirectUncond         3376      0.67%     99.91% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::IndirectCond            0      0.00%     99.91% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::IndirectUncond          465      0.09%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::total       502363                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.committed_0::NoBranch            0      0.00%      0.00% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::Return    675888895     40.82%     40.82% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::CallDirect    675885440     40.82%     81.64% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::CallIndirect         3459      0.00%     81.64% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::DirectCond    298103347     18.00%     99.64% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::DirectUncond      3519368      0.21%     99.85% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::IndirectCond            0      0.00%     99.85% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::IndirectUncond      2470380      0.15%    100.00% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::total   1655870889                       # Number of branches finally committed  (Count)
system.cpu0.branchPred.mispredicted_0::NoBranch            0      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::Return          594      0.12%      0.12% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::CallDirect        10948      2.24%      2.36% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::CallIndirect          175      0.04%      2.39% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::DirectCond       475150     97.08%     99.47% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::DirectUncond         2160      0.44%     99.91% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::IndirectCond            0      0.00%     99.91% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::IndirectUncond          420      0.09%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::total       489447                       # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.targetProvider_0::NoTarget     21180281      1.27%      1.27% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::BTB    959603843     57.76%     59.04% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::RAS    678075295     40.81%     99.85% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::Indirect      2481701      0.15%    100.00% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::total   1661341120                       # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetWrong_0::NoBranch       134747     26.86%     26.86% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::Return       366208     72.99%     99.85% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallDirect          702      0.14%     99.99% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallIndirect           45      0.01%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::total       501702                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.condPredicted        299222876                       # Number of conditional branches predicted (Count)
system.cpu0.branchPred.condPredictedTaken    278080321                       # Number of conditional branches predicted as taken (Count)
system.cpu0.branchPred.condIncorrect           502363                       # Number of conditional branches incorrect (Count)
system.cpu0.branchPred.predTakenBTBMiss         24829                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu0.branchPred.NotTakenMispredicted       137331                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu0.branchPred.TakenMispredicted       365032                       # Number branches predicted taken but are actually not taken (Count)
system.cpu0.branchPred.BTBLookups          1661341120                       # Number of BTB lookups (Count)
system.cpu0.branchPred.BTBUpdates              135973                       # Number of BTB updates (Count)
system.cpu0.branchPred.BTBHits              967649655                       # Number of BTB hits (Count)
system.cpu0.branchPred.BTBHitRatio           0.582451                       # BTB Hit Ratio (Ratio)
system.cpu0.branchPred.BTBMispredicted          26140                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu0.branchPred.indirectLookups        2485449                       # Number of indirect predictor lookups. (Count)
system.cpu0.branchPred.indirectHits           2481701                       # Number of indirect target hits. (Count)
system.cpu0.branchPred.indirectMisses            3748                       # Number of indirect misses. (Count)
system.cpu0.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu0.branchPred.btb.lookups::NoBranch            5      0.00%      0.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::Return    678075300     40.81%     40.81% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallDirect    677876036     40.80%     81.62% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallIndirect         4781      0.00%     81.62% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectCond    299222871     18.01%     99.63% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectUncond      3681459      0.22%     99.85% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectCond            0      0.00%     99.85% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectUncond      2480668      0.15%    100.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::total   1661341120                       # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.misses::NoBranch            3      0.00%      0.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::Return    678064262     97.75%     97.75% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallDirect        13258      0.00%     97.75% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallIndirect         4647      0.00%     97.75% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectCond     13125383      1.89%     99.64% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectUncond         3244      0.00%     99.64% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectCond            0      0.00%     99.64% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectUncond      2480668      0.36%    100.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::total    693691465                       # Number of BTB misses (Count)
system.cpu0.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallDirect        12268      9.02%      9.02% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallIndirect            0      0.00%      9.02% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectCond       120329     88.49%     97.52% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectUncond         3376      2.48%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::total       135973                       # Number of BTB updates (Count)
system.cpu0.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::CallDirect        12268      9.02%      9.02% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::CallIndirect            0      0.00%      9.02% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::DirectCond       120329     88.49%     97.52% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::DirectUncond         3376      2.48%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::IndirectCond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::IndirectUncond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
